id,use,fold,sex_m,sex_f,age_class_0,age_class_1,age_class_2,age_class_3,age_class_4,age_class_5,age_class_6,age_class_7,id_orig,box_x,box_y,box_s
05291.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.526.11039207613_1ec8e8123c_o.jpg,63,43,199
05292.jpg,1,1,1.0,0.0,0,0,0,0,1,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.538.11039207613_1ec8e8123c_o.jpg,64,71,107
05293.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11039037696_f55ba5f74d_o.jpg,59,57,123
05294.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.533.11080879554_747f16a190_o.jpg,44,36,131
05295.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.539.11042876695_165998f9bd_o.jpg,56,53,143
05296.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.531.11042876695_165998f9bd_o.jpg,56,52,140
05297.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.511.11080841856_25b08b3605_o.jpg,70,66,158
05298.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.514.11080841856_25b08b3605_o.jpg,52,43,149
05299.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11058128525_094afdf2ea_o.jpg,64,55,173
05300.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.540.11058128525_094afdf2ea_o.jpg,59,55,151
05301.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11058128525_094afdf2ea_o.jpg,56,49,155
05302.jpg,1,1,0.0,1.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.541.11058128525_094afdf2ea_o.jpg,63,56,131
05303.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.517.11080945986_3ed892d3ae_o.jpg,-1,-1,-1
05304.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.511.11080792694_b7d2e01739_o.jpg,-1,-1,-1
05305.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.532.11080492286_a302b7b2db_o.jpg,79,71,264
05306.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.518.11058255623_bc3f628558_o.jpg,85,66,83
05307.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.542.11040395036_69199ba1d0_o.jpg,63,58,181
05308.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.516.11059433045_b267c17fba_o.jpg,93,94,281
05309.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.533.11081289573_7cb690c5c0_o.jpg,65,57,362
05310.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.535.11043034003_41d78e8690_o.jpg,68,77,426
05311.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.512.11080541003_93c53193ec_o.jpg,156,104,334
05312.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.543.11080541003_93c53193ec_o.jpg,105,91,390
05313.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11058239184_ea0a877c66_o.jpg,70,66,182
05314.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11058239184_ea0a877c66_o.jpg,57,55,171
05315.jpg,1,1,0.0,1.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.541.11058239184_ea0a877c66_o.jpg,62,53,146
05316.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.540.11058239184_ea0a877c66_o.jpg,61,57,143
05317.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.531.11081064106_2d8a68fd3c_o.jpg,64,55,148
05318.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11039245193_a63b61eeb9_o.jpg,66,65,134
05319.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.527.11039245193_a63b61eeb9_o.jpg,63,64,110
05320.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.536.11039245193_a63b61eeb9_o.jpg,67,60,107
05321.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.544.11039245193_a63b61eeb9_o.jpg,53,60,124
05322.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.534.11046984925_6d40b476b1_o.jpg,70,62,141
05323.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.513.11080409005_745c01f47f_o.jpg,130,121,342
05324.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.514.11080644545_8bfda2b0c3_o.jpg,58,58,198
05325.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.533.11080616063_d0f9cffbc8_o.jpg,140,119,352
05326.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.520.11080815533_41f5484303_o.jpg,115,96,371
05327.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.511.11042926396_aae4c351af_o.jpg,149,123,340
05328.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.530.11042926396_aae4c351af_o.jpg,116,150,405
05329.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11080880746_980191e7cc_o.jpg,119,82,396
05330.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.539.11080880746_980191e7cc_o.jpg,89,83,285
05331.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.545.11080880746_980191e7cc_o.jpg,108,86,263
05332.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.520.11081065994_a0bc1933ac_o.jpg,100,78,297
05333.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11061947196_1130395d94_o.jpg,63,53,182
05334.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.546.11080542115_d6574af70d_o.jpg,108,100,371
05335.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.520.11042977796_6c72e49be2_o.jpg,102,84,333
05336.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.513.11042977796_6c72e49be2_o.jpg,86,80,306
05337.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.547.11081197193_9e0df340eb_o.jpg,113,120,350
05338.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.532.11081197193_9e0df340eb_o.jpg,105,96,358
05339.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.539.11081197193_9e0df340eb_o.jpg,77,75,294
05340.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.545.11081197193_9e0df340eb_o.jpg,112,84,263
05341.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11039088605_daca9299ae_o.jpg,62,64,182
05342.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.522.11039088605_daca9299ae_o.jpg,73,60,143
05343.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11039088605_daca9299ae_o.jpg,56,62,148
05344.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.526.11039088605_daca9299ae_o.jpg,66,56,134
05345.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.525.11039088605_daca9299ae_o.jpg,65,61,141
05346.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.527.11039088605_daca9299ae_o.jpg,70,60,130
05347.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.536.11039088605_daca9299ae_o.jpg,53,51,146
05348.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.529.11039088605_daca9299ae_o.jpg,63,45,142
05349.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.532.11080871614_ee39c8d59e_o.jpg,82,92,249
05350.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.537.11080871614_ee39c8d59e_o.jpg,-1,-1,-1
05351.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.521.11043053933_006804496c_o.jpg,-1,-1,-1
05352.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11040370314_8614b9f3e6_o.jpg,61,120,394
05353.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11039185244_9db9a0d265_o.jpg,39,42,154
05354.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.544.11039185244_9db9a0d265_o.jpg,35,33,135
05355.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.522.11039185244_9db9a0d265_o.jpg,39,41,112
05356.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11039185244_9db9a0d265_o.jpg,28,22,126
05357.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.525.11039185244_9db9a0d265_o.jpg,-1,-1,-1
05358.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.515.11081177796_f8b80f88ab_o.jpg,77,68,423
05359.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.517.11081177796_f8b80f88ab_o.jpg,92,76,331
05360.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11039518543_3f378d3135_o.jpg,76,69,97
05361.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11059587356_df09e76bef_o.jpg,75,74,220
05362.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.518.11080836824_9d51fc978d_o.jpg,171,124,305
05363.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.519.11080836824_9d51fc978d_o.jpg,120,96,369
05364.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.517.11042986863_7185ebb79d_o.jpg,57,38,180
05365.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.514.11042986863_7185ebb79d_o.jpg,74,70,104
05366.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.519.11081165114_569c7068f4_o.jpg,104,105,350
05367.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.548.11059702603_2d81cc8d6f_o.jpg,147,104,262
05368.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11061972664_0260abea87_o.jpg,56,50,210
05369.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.518.11058060815_6d88f9c4e0_o.jpg,59,52,126
05370.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.525.11038934846_945d2220c4_o.jpg,67,68,171
05371.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.542.11040515803_a715dbe02b_o.jpg,63,53,174
05372.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.517.11043012164_c03b14f22d_o.jpg,-1,-1,-1
05373.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.515.11043012164_c03b14f22d_o.jpg,118,92,372
05374.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.514.11043012164_c03b14f22d_o.jpg,112,109,271
05375.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11059514145_4a2bc14a3c_o.jpg,82,92,334
05376.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11059520145_2b23ebbb8d_o.jpg,81,65,267
05377.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.531.11080828114_43e080b029_o.jpg,90,88,431
05378.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11039274833_219316758d_o.jpg,45,46,179
05379.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.522.11039274833_219316758d_o.jpg,61,58,142
05380.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.529.11039274833_219316758d_o.jpg,-1,-1,-1
05381.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.536.11039274833_219316758d_o.jpg,63,57,144
05382.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.525.11039274833_219316758d_o.jpg,64,51,138
05383.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11039274833_219316758d_o.jpg,56,49,147
05384.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.527.11039274833_219316758d_o.jpg,59,62,127
05385.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.523.11039274833_219316758d_o.jpg,60,54,126
05386.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.526.11039274833_219316758d_o.jpg,65,69,115
05387.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.519.11042809525_33e020331b_o.jpg,104,105,350
05388.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11059594446_b73cce52e5_o.jpg,73,59,281
05389.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.512.11043019233_0530de4833_o.jpg,204,173,362
05390.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.523.11043019233_0530de4833_o.jpg,-1,-1,-1
05391.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.520.11080632353_39ef22f533_o.jpg,119,103,372
05392.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.547.11080885416_e498b192dc_o.jpg,98,74,339
05393.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.539.11080885416_e498b192dc_o.jpg,61,53,233
05394.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.532.11080885416_e498b192dc_o.jpg,51,45,220
05395.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.514.11058165484_4862bc6b5d_o.jpg,59,57,121
05396.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.518.11058165484_4862bc6b5d_o.jpg,59,57,124
05397.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11039248083_a87d22decc_o.jpg,52,49,147
05398.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.525.11039248083_a87d22decc_o.jpg,1,128,81
05399.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11039248083_a87d22decc_o.jpg,61,58,126
05400.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.544.11039248083_a87d22decc_o.jpg,47,52,134
05401.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.549.11039248083_a87d22decc_o.jpg,61,57,125
05402.jpg,0,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11080743473_11563d03d9_o.jpg,-1,-1,-1
05403.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.516.11059646324_b13cc49abb_o.jpg,50,51,252
05404.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.511.11080566673_3180591265_o.jpg,75,77,262
05405.jpg,1,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.533.11043013334_fe3299a7a7_o.jpg,65,57,362
05406.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.550.11080789533_e3e3e61fb2_o.jpg,125,125,324
05407.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.539.11080789533_e3e3e61fb2_o.jpg,137,121,341
05408.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.535.11080789533_e3e3e61fb2_o.jpg,38,44,298
05409.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.551.11080789533_e3e3e61fb2_o.jpg,67,56,262
05410.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.531.11081254803_53a2f03fe8_o.jpg,148,124,343
05411.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.550.11081254803_53a2f03fe8_o.jpg,89,73,390
05412.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.547.11081254803_53a2f03fe8_o.jpg,-1,-1,-1
05413.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.539.11081254803_53a2f03fe8_o.jpg,43,50,288
05414.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.537.11081254803_53a2f03fe8_o.jpg,80,56,203
05415.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11039379175_fbf4e039c7_o.jpg,66,65,111
05416.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.547.11080767193_183b3e26d8_o.jpg,90,97,342
05417.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11080971333_8c58b54aa3_o.jpg,118,82,391
05418.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.545.11080971333_8c58b54aa3_o.jpg,102,71,267
05419.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.539.11080971333_8c58b54aa3_o.jpg,61,55,277
05420.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.522.11039121906_b047c90cc1_o.jpg,67,70,227
05421.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.526.11039121906_b047c90cc1_o.jpg,73,47,233
05422.jpg,1,1,0.0,1.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.532.11042808485_abed2bf9b2_o.jpg,132,114,290
05423.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.512.11081059366_15d0013c46_o.jpg,69,59,120
05424.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11058223496_acc3630e25_o.jpg,56,49,168
05425.jpg,1,1,0.0,1.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.541.11058223496_acc3630e25_o.jpg,60,53,144
05426.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11058223496_acc3630e25_o.jpg,45,36,182
05427.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.540.11058223496_acc3630e25_o.jpg,59,54,143
05428.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.522.11058223496_acc3630e25_o.jpg,-1,-1,-1
05429.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.517.11081027125_6d92c0404a_o.jpg,57,38,180
05430.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.514.11081027125_6d92c0404a_o.jpg,74,70,104
05431.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.525.11039312944_cc901c33a2_o.jpg,96,93,295
05432.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.524.11039312944_cc901c33a2_o.jpg,89,72,263
05433.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11059629094_6ec7fe574d_o.jpg,115,102,269
05434.jpg,1,1,1.0,0.0,0,0,0,0,0,0,1,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.542.11040445103_a644dc2ffe_o.jpg,161,84,116
05435.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.512.11081067135_61082840ed_o.jpg,204,173,362
05436.jpg,0,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.523.11081067135_61082840ed_o.jpg,-1,-1,-1
05437.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.536.11040362273_1ef79e6db5_o.jpg,85,82,313
05438.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11047001345_a772e0ddcb_o.jpg,139,100,376
05439.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.520.11080687804_bf7d374ff9_o.jpg,85,66,263
05440.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.521.11080687804_bf7d374ff9_o.jpg,60,60,125
05441.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.535.11039158563_2ca04368c9_o.jpg,85,72,101
05442.jpg,1,1,1.0,0.0,0,0,0,0,0,1,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.528.11039158563_2ca04368c9_o.jpg,70,62,127
05443.jpg,0,1,1.0,0.0,0,0,1,0,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.519.11039158563_2ca04368c9_o.jpg,-1,-1,-1
05444.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.515.11043060523_10469b8e8c_o.jpg,77,68,423
05445.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.517.11043060523_10469b8e8c_o.jpg,92,76,331
05446.jpg,1,1,1.0,0.0,0,0,0,1,0,0,0,0,adience/faces/10792106@N03/coarse_tilt_aligned_face.531.11043034783_d85e0f1fc7_o.jpg,148,124,343
